"subject","event1","event2","actualDist","value","bothMem","respProp","actProp","propDiff","propAbsDiff","pairOrder","avgMem","avgSurp","avgPos","avgNeg","distFactor","lockdownFactor"
25,"covid","presBiden",241,61,1,0.61,0.66027397260274,-0.0502739726027397,0.0502739726027397,1,100,75.5,50,50,1,"l"
25,"firstStim","georgeFloyd",59,40,1,0.4,0.161643835616438,0.238356164383562,0.238356164383562,1,100,100,50,50,0,"l"
25,"georgeFloyd","RBG",116,72,1,0.72,0.317808219178082,0.402191780821918,0.402191780821918,1,100,100,0,100,1,"al"
25,"georgeFloyd","trumpFraud",166,70,1,0.7,0.454794520547945,0.245205479452055,0.245205479452055,1,100,100,0,100,1,"al"
25,"kobe","covid",44,83,1,0.83,0.120547945205479,0.70945205479452,0.70945205479452,1,100,100,0,100,0,"bl"
25,"kobe","firstStim",60,92,1,0.92,0.164383561643836,0.755616438356164,0.755616438356164,1,100,100,50,50,0,"bl"
25,"kobe","RBG",235,19,1,0.19,0.643835616438356,-0.453835616438356,0.453835616438356,1,100,100,0,100,1,"l"
25,"RBG","presBiden",51,80,1,0.8,0.13972602739726,0.66027397260274,0.66027397260274,1,100,75.5,50,50,0,"al"
25,"soleimani","BLM",148,59,1,0.59,0.405479452054795,0.184520547945205,0.184520547945205,0,100,100,100,26.5,1,"l"
25,"soleimani","covid",67,62,1,0.62,0.183561643835616,0.436438356164384,0.436438356164384,0,100,100,50,76.5,0,"bl"
26,"covid","BLM",82,40,1,0.4,0.224657534246575,0.175342465753425,0.175342465753425,1,100,87.5,40,49,0,"l"
26,"covid","presBiden",241,19,1,0.19,0.66027397260274,-0.47027397260274,0.47027397260274,0,100,53,74,4,1,"l"
26,"firstStim","georgeFloyd",59,18,1,0.18,0.161643835616438,0.0183561643835616,0.0183561643835616,1,100,86.5,26,75,0,"l"
26,"georgeFloyd","RBG",116,21,1,0.21,0.317808219178082,-0.107808219178082,0.107808219178082,1,100,100,2,87.5,1,"al"
26,"georgeFloyd","trumpFraud",166,19,1,0.19,0.454794520547945,-0.264794520547945,0.264794520547945,0,100,100,2,100,1,"al"
26,"kobe","covid",44,25,1,0.25,0.120547945205479,0.129452054794521,0.129452054794521,0,100,100,26,52.5,0,"bl"
26,"kobe","firstStim",60,35,1,0.35,0.164383561643836,0.185616438356164,0.185616438356164,0,100,86.5,26,75,0,"bl"
26,"kobe","RBG",235,40,1,0.4,0.643835616438356,-0.243835616438356,0.243835616438356,1,100,100,2,87.5,1,"l"
26,"RBG","presBiden",51,70,1,0.7,0.13972602739726,0.56027397260274,0.56027397260274,0,100,53,50,39,0,"al"
26,"soleimani","BLM",148,19,1,0.19,0.405479452054795,-0.215479452054795,0.215479452054795,0,100,87.5,40,71.5,1,"l"
26,"soleimani","covid",67,66,1,0.66,0.183561643835616,0.476438356164384,0.476438356164384,0,100,100,50,27.5,0,"bl"
27,"covid","BLM",82,22,1,0.22,0.224657534246575,-0.00465753424657533,0.00465753424657533,1,45.5,23.5,18,50.5,0,"l"
27,"covid","presBiden",241,63,1,0.63,0.66027397260274,-0.0302739726027397,0.0302739726027397,1,43,20.5,8.5,43.5,1,"l"
27,"firstStim","georgeFloyd",59,31,1,0.31,0.161643835616438,0.148356164383562,0.148356164383562,0,30.5,66.5,17.5,52,0,"l"
27,"georgeFloyd","RBG",116,61,1,0.61,0.317808219178082,0.292191780821918,0.292191780821918,1,55,40,0,66,1,"al"
27,"georgeFloyd","trumpFraud",166,75,1,0.75,0.454794520547945,0.295205479452055,0.295205479452055,1,42,38,0,53.5,1,"al"
27,"kobe","covid",44,63,1,0.63,0.120547945205479,0.50945205479452,0.50945205479452,0,83.5,61,2.5,70,0,"bl"
27,"kobe","firstStim",60,31,1,0.31,0.164383561643836,0.145616438356164,0.145616438356164,1,51.5,71,17.5,36.5,0,"bl"
27,"kobe","RBG",235,32,1,0.32,0.643835616438356,-0.323835616438356,0.323835616438356,1,76,44.5,0,50.5,1,"l"
27,"RBG","presBiden",51,76,1,0.76,0.13972602739726,0.62027397260274,0.62027397260274,1,35.5,4,6,24,0,"al"
27,"soleimani","BLM",148,75,0,0.75,0.405479452054795,0.344520547945205,0.344520547945205,NA,8,3.5,15.5,13,1,"l"
27,"soleimani","covid",67,39,0,0.39,0.183561643835616,0.206438356164384,0.206438356164384,NA,37.5,20,2.5,37.5,0,"bl"
28,"covid","BLM",82,50,1,0.5,0.224657534246575,0.275342465753425,0.275342465753425,1,100,98,0,100,0,"l"
28,"covid","presBiden",241,100,1,1,0.66027397260274,0.33972602739726,0.33972602739726,1,100,83,49,50,1,"l"
28,"firstStim","georgeFloyd",59,51,1,0.51,0.161643835616438,0.348356164383562,0.348356164383562,1,100,30,50,50,0,"l"
28,"georgeFloyd","RBG",116,51,1,0.51,0.317808219178082,0.192191780821918,0.192191780821918,1,100,55,0,100,1,"al"
28,"georgeFloyd","trumpFraud",166,100,1,1,0.454794520547945,0.545205479452055,0.545205479452055,1,100,5,0,100,1,"al"
28,"kobe","covid",44,51,1,0.51,0.120547945205479,0.389452054794521,0.389452054794521,0,100,94,0,50,0,"bl"
28,"kobe","firstStim",60,48,1,0.48,0.164383561643836,0.315616438356164,0.315616438356164,0,100,71,50,0,0,"bl"
28,"kobe","RBG",235,51,1,0.51,0.643835616438356,-0.133835616438356,0.133835616438356,1,100,96,0,50,1,"l"
28,"RBG","presBiden",51,69,1,0.69,0.13972602739726,0.55027397260274,0.55027397260274,1,100,85,49,50,0,"al"
28,"soleimani","BLM",148,51,0,0.51,0.405479452054795,0.104520547945205,0.104520547945205,NA,50,50,0,50,1,"l"
28,"soleimani","covid",67,94,0,0.94,0.183561643835616,0.756438356164383,0.756438356164383,NA,50,48,0,50,0,"bl"
29,"covid","BLM",82,35,1,0.35,0.224657534246575,0.125342465753425,0.125342465753425,1,77.5,77.5,32.5,35,0,"l"
29,"covid","presBiden",241,70,1,0.7,0.66027397260274,0.0397260273972603,0.0397260273972603,1,95,95,50,35,1,"l"
29,"firstStim","georgeFloyd",59,10,1,0.1,0.161643835616438,-0.0616438356164384,0.0616438356164384,1,72.5,62.5,40,47.5,0,"l"
29,"georgeFloyd","RBG",116,45,1,0.45,0.317808219178082,0.132191780821918,0.132191780821918,1,60,37.5,0,67.5,1,"al"
29,"georgeFloyd","trumpFraud",166,80,1,0.8,0.454794520547945,0.345205479452055,0.345205479452055,1,87.5,50,0,87.5,1,"al"
29,"kobe","covid",44,30,1,0.3,0.120547945205479,0.179452054794521,0.179452054794521,1,95,92.5,0,60,0,"bl"
29,"kobe","firstStim",60,40,1,0.4,0.164383561643836,0.235616438356164,0.235616438356164,1,80,85,40,25,0,"bl"
29,"kobe","RBG",235,80,1,0.8,0.643835616438356,0.156164383561644,0.156164383561644,1,67.5,60,0,45,1,"l"
29,"RBG","presBiden",51,15,1,0.15,0.13972602739726,0.0102739726027397,0.0102739726027397,1,67.5,62.5,50,20,0,"al"
29,"soleimani","BLM",148,45,1,0.45,0.405479452054795,0.0445205479452055,0.0445205479452055,0,42.5,37.5,32.5,0,1,"l"
29,"soleimani","covid",67,65,1,0.65,0.183561643835616,0.466438356164384,0.466438356164384,0,55,55,0,35,0,"bl"
3,"covid","BLM",82,65,1,0.65,0.224657534246575,0.425342465753425,0.425342465753425,1,77,56.5,37.5,57.5,0,"l"
3,"covid","presBiden",241,85,1,0.85,0.66027397260274,0.18972602739726,0.18972602739726,1,83,56.5,44,49.5,1,"l"
3,"firstStim","georgeFloyd",59,13,1,0.13,0.161643835616438,-0.0316438356164384,0.0316438356164384,1,56.5,62.5,50,48.5,0,"l"
3,"georgeFloyd","RBG",116,25,1,0.25,0.317808219178082,-0.0678082191780822,0.0678082191780822,0,41.5,43.5,27,54,1,"al"
3,"georgeFloyd","trumpFraud",166,58,1,0.58,0.454794520547945,0.125205479452055,0.125205479452055,1,65.5,46,31,54,1,"al"
3,"kobe","covid",44,17,1,0.17,0.120547945205479,0.0494520547945206,0.0494520547945206,1,76,72,19,65,0,"bl"
3,"kobe","firstStim",60,65,1,0.65,0.164383561643836,0.485616438356164,0.485616438356164,1,58,72,38,54,0,"bl"
3,"kobe","RBG",235,78,1,0.78,0.643835616438356,0.136164383561644,0.136164383561644,1,43,53,15,59.5,1,"l"
3,"RBG","presBiden",51,62,1,0.62,0.13972602739726,0.48027397260274,0.48027397260274,1,50,37.5,40,44,0,"al"
3,"soleimani","BLM",148,51,1,0.51,0.405479452054795,0.104520547945205,0.104520547945205,0,40,34,50,50,1,"l"
3,"soleimani","covid",67,51,1,0.51,0.183561643835616,0.326438356164384,0.326438356164384,0,58,42.5,38.5,58.5,0,"bl"
30,"covid","BLM",82,51,1,0.51,0.224657534246575,0.285342465753425,0.285342465753425,1,100,70.5,50,50,0,"l"
30,"covid","presBiden",241,19,1,0.19,0.66027397260274,-0.47027397260274,0.47027397260274,1,100,75,50,50,1,"l"
30,"firstStim","georgeFloyd",59,89,1,0.89,0.161643835616438,0.728356164383562,0.728356164383562,1,100,85.5,50,50,0,"l"
30,"georgeFloyd","RBG",116,48,1,0.48,0.317808219178082,0.162191780821918,0.162191780821918,1,100,95,0,100,1,"al"
30,"georgeFloyd","trumpFraud",166,70,1,0.7,0.454794520547945,0.245205479452055,0.245205479452055,1,100,47,0,100,1,"al"
30,"kobe","covid",44,58,1,0.58,0.120547945205479,0.459452054794521,0.459452054794521,1,100,100,0,100,0,"bl"
30,"kobe","firstStim",60,67,1,0.67,0.164383561643836,0.505616438356164,0.505616438356164,1,100,90.5,50,50,0,"bl"
30,"kobe","RBG",235,74,1,0.74,0.643835616438356,0.0961643835616438,0.0961643835616438,1,100,100,0,100,1,"l"
30,"RBG","presBiden",51,39,1,0.39,0.13972602739726,0.25027397260274,0.25027397260274,1,100,75,50,50,0,"al"
30,"soleimani","BLM",148,65,0,0.65,0.405479452054795,0.244520547945206,0.244520547945206,NA,50,20.5,50,0,1,"l"
30,"soleimani","covid",67,51,0,0.51,0.183561643835616,0.326438356164384,0.326438356164384,NA,50,50,0,50,0,"bl"
31,"covid","BLM",82,10,1,0.1,0.224657534246575,-0.124657534246575,0.124657534246575,1,100,80,35,50,0,"l"
31,"covid","presBiden",241,70,1,0.7,0.66027397260274,0.0397260273972603,0.0397260273972603,1,100,70,45,55,1,"l"
31,"firstStim","georgeFloyd",59,40,1,0.4,0.161643835616438,0.238356164383562,0.238356164383562,0,100,80,50,50,0,"l"
31,"georgeFloyd","RBG",116,30,1,0.3,0.317808219178082,-0.0178082191780822,0.0178082191780822,0,100,50,0,95,1,"al"
31,"georgeFloyd","trumpFraud",166,50,1,0.5,0.454794520547945,0.0452054794520548,0.0452054794520548,1,100,80,0,100,1,"al"
31,"kobe","covid",44,20,1,0.2,0.120547945205479,0.0794520547945206,0.0794520547945206,1,80,100,0,75,0,"bl"
31,"kobe","firstStim",60,40,1,0.4,0.164383561643836,0.235616438356164,0.235616438356164,1,80,85,50,25,0,"bl"
31,"kobe","RBG",235,30,1,0.3,0.643835616438356,-0.343835616438356,0.343835616438356,1,80,55,0,70,1,"l"
31,"RBG","presBiden",51,40,1,0.4,0.13972602739726,0.26027397260274,0.26027397260274,1,100,25,45,50,0,"al"
31,"soleimani","BLM",148,30,1,0.3,0.405479452054795,-0.105479452054795,0.105479452054795,1,80,40,60,25,1,"l"
31,"soleimani","covid",67,20,1,0.2,0.183561643835616,0.0164383561643836,0.0164383561643836,1,80,60,25,75,0,"bl"
32,"covid","BLM",82,64,1,0.64,0.224657534246575,0.415342465753425,0.415342465753425,1,66,58,15.5,39.5,0,"l"
32,"covid","presBiden",241,51,1,0.51,0.66027397260274,-0.15027397260274,0.15027397260274,1,76.5,77,45,55.5,1,"l"
32,"firstStim","georgeFloyd",59,61,1,0.61,0.161643835616438,0.448356164383562,0.448356164383562,1,51,33.5,42.5,44.5,0,"l"
32,"georgeFloyd","RBG",116,32,1,0.32,0.317808219178082,0.00219178082191779,0.00219178082191779,1,60.5,16.5,1,74,1,"al"
32,"georgeFloyd","trumpFraud",166,34,1,0.34,0.454794520547945,-0.114794520547945,0.114794520547945,1,58,6.5,5,71.5,1,"al"
32,"kobe","covid",44,58,1,0.58,0.120547945205479,0.459452054794521,0.459452054794521,0,75,87.5,15.5,56,0,"bl"
32,"kobe","firstStim",60,51,1,0.51,0.164383561643836,0.345616438356164,0.345616438356164,0,50,69.5,41.5,24.5,0,"bl"
32,"kobe","RBG",235,70,1,0.7,0.643835616438356,0.0561643835616438,0.0561643835616438,1,59.5,52.5,0,54,1,"l"
32,"RBG","presBiden",51,20,1,0.2,0.13972602739726,0.0602739726027397,0.0602739726027397,1,61,42,29.5,53.5,0,"al"
32,"soleimani","BLM",148,39,0,0.39,0.405479452054795,-0.0154794520547945,0.0154794520547945,NA,16,8,0,0,1,"l"
32,"soleimani","covid",67,55,0,0.55,0.183561643835616,0.366438356164384,0.366438356164384,NA,50,50,15.5,39.5,0,"bl"
33,"covid","BLM",82,84,1,0.84,0.224657534246575,0.615342465753425,0.615342465753425,1,100,43,27.5,50,0,"l"
33,"covid","presBiden",241,71,1,0.71,0.66027397260274,0.0497260273972603,0.0497260273972603,0,100,43,50,50,1,"l"
33,"firstStim","georgeFloyd",59,74,1,0.74,0.161643835616438,0.578356164383562,0.578356164383562,0,100,48.5,50,50,0,"l"
33,"georgeFloyd","RBG",116,78,1,0.78,0.317808219178082,0.462191780821918,0.462191780821918,1,100,46,0,100,1,"al"
33,"georgeFloyd","trumpFraud",166,56,1,0.56,0.454794520547945,0.105205479452055,0.105205479452055,0,100,45.5,0,100,1,"al"
33,"kobe","covid",44,45,1,0.45,0.120547945205479,0.329452054794521,0.329452054794521,1,100,93,0,55.5,0,"bl"
33,"kobe","firstStim",60,51,1,0.51,0.164383561643836,0.345616438356164,0.345616438356164,1,100,55,50,5.5,0,"bl"
33,"kobe","RBG",235,27,1,0.27,0.643835616438356,-0.373835616438356,0.373835616438356,1,100,52.5,0,55.5,1,"l"
33,"RBG","presBiden",51,79,1,0.79,0.13972602739726,0.65027397260274,0.65027397260274,0,100,2.5,50,50,0,"al"
33,"soleimani","BLM",148,84,1,0.84,0.405479452054795,0.434520547945205,0.434520547945205,1,100,26,36,8.5,1,"l"
33,"soleimani","covid",67,81,1,0.81,0.183561643835616,0.626438356164384,0.626438356164384,1,100,69,8.5,58.5,0,"bl"
34,"covid","BLM",82,64,1,0.64,0.224657534246575,0.415342465753425,0.415342465753425,1,93,74,37.5,52.5,0,"l"
34,"covid","presBiden",241,71,1,0.71,0.66027397260274,0.0497260273972603,0.0497260273972603,1,100,59.5,50,50,1,"l"
34,"firstStim","georgeFloyd",59,40,1,0.4,0.161643835616438,0.238356164383562,0.238356164383562,1,74.5,72.5,40.5,39,0,"l"
34,"georgeFloyd","RBG",116,68,1,0.68,0.317808219178082,0.362191780821918,0.362191780821918,1,71,50.5,0,77,1,"al"
34,"georgeFloyd","trumpFraud",166,56,1,0.56,0.454794520547945,0.105205479452055,0.105205479452055,1,68,64,0,79.5,1,"al"
34,"kobe","covid",44,23,1,0.23,0.120547945205479,0.109452054794521,0.109452054794521,1,77.5,95.5,0,97.5,0,"bl"
34,"kobe","firstStim",60,10,1,0.1,0.164383561643836,-0.0643835616438356,0.0643835616438356,1,63,89.5,40.5,49.5,0,"bl"
34,"kobe","RBG",235,85,1,0.85,0.643835616438356,0.206164383561644,0.206164383561644,1,59.5,67.5,0,87.5,1,"l"
34,"RBG","presBiden",51,24,1,0.24,0.13972602739726,0.10027397260274,0.10027397260274,0,82,31.5,50,40,0,"al"
34,"soleimani","BLM",148,85,0,0.85,0.405479452054795,0.444520547945205,0.444520547945205,NA,43,24,37.5,2.5,1,"l"
34,"soleimani","covid",67,36,0,0.36,0.183561643835616,0.176438356164384,0.176438356164384,NA,50,50,0,50,0,"bl"
35,"covid","BLM",82,10,1,0.1,0.224657534246575,-0.124657534246575,0.124657534246575,1,100,55,0,90,0,"l"
35,"covid","presBiden",241,60,1,0.6,0.66027397260274,-0.0602739726027397,0.0602739726027397,1,100,100,0,90,1,"l"
35,"firstStim","georgeFloyd",59,80,1,0.8,0.161643835616438,0.638356164383562,0.638356164383562,1,100,90,50,0,0,"l"
35,"georgeFloyd","RBG",116,91,1,0.91,0.317808219178082,0.592191780821918,0.592191780821918,1,98,75,0,0,1,"al"
35,"georgeFloyd","trumpFraud",166,22,1,0.22,0.454794520547945,-0.234794520547945,0.234794520547945,1,100,40,50,0,1,"al"
35,"kobe","covid",44,80,1,0.8,0.120547945205479,0.679452054794521,0.679452054794521,0,100,100,0,40,0,"bl"
35,"kobe","firstStim",60,100,1,1,0.164383561643836,0.835616438356164,0.835616438356164,1,100,100,50,0,0,"bl"
35,"kobe","RBG",235,100,1,1,0.643835616438356,0.356164383561644,0.356164383561644,1,98,85,0,0,1,"l"
35,"RBG","presBiden",51,20,1,0.2,0.13972602739726,0.0602739726027397,0.0602739726027397,1,98,85,0,50,0,"al"
35,"soleimani","BLM",148,90,1,0.9,0.405479452054795,0.494520547945206,0.494520547945206,0,60,20.5,50,50,1,"l"
35,"soleimani","covid",67,92,1,0.92,0.183561643835616,0.736438356164384,0.736438356164384,0,60,65.5,50,40,0,"bl"
36,"covid","BLM",82,40,1,0.4,0.224657534246575,0.175342465753425,0.175342465753425,1,100,64.5,0,31.5,0,"l"
36,"covid","presBiden",241,68,1,0.68,0.66027397260274,0.0197260273972604,0.0197260273972604,1,100,81,0,56.5,1,"l"
36,"firstStim","georgeFloyd",59,38,1,0.38,0.161643835616438,0.218356164383562,0.218356164383562,0,100,61,47.5,19,0,"l"
36,"georgeFloyd","RBG",116,64,1,0.64,0.317808219178082,0.322191780821918,0.322191780821918,1,100,57,0,33,1,"al"
36,"georgeFloyd","trumpFraud",166,79,1,0.79,0.454794520547945,0.335205479452055,0.335205479452055,1,100,59,28.5,18,1,"al"
36,"kobe","covid",44,30,1,0.3,0.120547945205479,0.179452054794521,0.179452054794521,1,100,90.5,0,81.5,0,"bl"
36,"kobe","firstStim",60,90,1,0.9,0.164383561643836,0.735616438356164,0.735616438356164,1,100,69.5,47.5,54,0,"bl"
36,"kobe","RBG",235,84,1,0.84,0.643835616438356,0.196164383561644,0.196164383561644,1,100,65.5,0,68,1,"l"
36,"RBG","presBiden",51,70,1,0.7,0.13972602739726,0.56027397260274,0.56027397260274,1,100,56,0,43,0,"al"
36,"soleimani","BLM",148,68,1,0.68,0.405479452054795,0.274520547945206,0.274520547945206,0,96.5,60.5,18.5,6.5,1,"l"
36,"soleimani","covid",67,65,1,0.65,0.183561643835616,0.466438356164384,0.466438356164384,0,96.5,77,18.5,38,0,"bl"
37,"covid","BLM",82,12,1,0.12,0.224657534246575,-0.104657534246575,0.104657534246575,1,86,49,34,45.5,0,"l"
37,"covid","presBiden",241,78,1,0.78,0.66027397260274,0.11972602739726,0.11972602739726,1,84,81.5,21,56,1,"l"
37,"firstStim","georgeFloyd",59,17,1,0.17,0.161643835616438,0.00835616438356165,0.00835616438356165,1,53,62,13.5,49.5,0,"l"
37,"georgeFloyd","RBG",116,81,1,0.81,0.317808219178082,0.492191780821918,0.492191780821918,1,86,65.5,1,89,1,"al"
37,"georgeFloyd","trumpFraud",166,81,1,0.81,0.454794520547945,0.355205479452055,0.355205479452055,1,59.5,25.5,1,72,1,"al"
37,"kobe","covid",44,84,1,0.84,0.120547945205479,0.71945205479452,0.71945205479452,0,63.5,82,0.5,71.5,0,"bl"
37,"kobe","firstStim",60,70,1,0.7,0.164383561643836,0.535616438356164,0.535616438356164,0,28,73,13,37,0,"bl"
37,"kobe","RBG",235,40,1,0.4,0.643835616438356,-0.243835616438356,0.243835616438356,1,61,76.5,0.5,76.5,1,"l"
37,"RBG","presBiden",51,11,1,0.11,0.13972602739726,-0.0297260273972603,0.0297260273972603,1,81.5,76,21,61,0,"al"
37,"soleimani","BLM",148,85,1,0.85,0.405479452054795,0.444520547945205,0.444520547945205,0,62,18.5,34,10,1,"l"
37,"soleimani","covid",67,81,1,0.81,0.183561643835616,0.626438356164384,0.626438356164384,0,73,61.5,1,36.5,0,"bl"
38,"covid","BLM",82,90,1,0.9,0.224657534246575,0.675342465753425,0.675342465753425,1,100,65,32.5,75,0,"l"
38,"covid","presBiden",241,100,1,1,0.66027397260274,0.33972602739726,0.33972602739726,1,100,75,40,55,1,"l"
38,"firstStim","georgeFloyd",59,39,1,0.39,0.161643835616438,0.228356164383562,0.228356164383562,0,100,58,10,30,0,"l"
38,"georgeFloyd","RBG",116,70,1,0.7,0.317808219178082,0.382191780821918,0.382191780821918,1,100,43,5,35,1,"al"
38,"georgeFloyd","trumpFraud",166,77,1,0.77,0.454794520547945,0.315205479452055,0.315205479452055,1,100,30.5,0,65,1,"al"
38,"kobe","covid",44,70,1,0.7,0.120547945205479,0.579452054794521,0.579452054794521,1,100,100,0,100,0,"bl"
38,"kobe","firstStim",60,68,1,0.68,0.164383561643836,0.515616438356164,0.515616438356164,1,100,80,10,50,0,"bl"
38,"kobe","RBG",235,30,1,0.3,0.643835616438356,-0.343835616438356,0.343835616438356,1,100,65,5,55,1,"l"
38,"RBG","presBiden",51,67,1,0.67,0.13972602739726,0.53027397260274,0.53027397260274,0,100,40,45,10,0,"al"
38,"soleimani","BLM",148,80,1,0.8,0.405479452054795,0.394520547945206,0.394520547945206,1,65,15,32.5,25,1,"l"
38,"soleimani","covid",67,30,1,0.3,0.183561643835616,0.116438356164384,0.116438356164384,0,65,50,0,50,0,"bl"
39,"covid","BLM",82,0,1,0,0.224657534246575,-0.224657534246575,0.224657534246575,1,78.5,51,30.5,65,0,"l"
39,"covid","presBiden",241,98,1,0.98,0.66027397260274,0.31972602739726,0.31972602739726,1,78,60.5,40,56.5,1,"l"
39,"firstStim","georgeFloyd",59,51,1,0.51,0.161643835616438,0.348356164383562,0.348356164383562,0,76.5,65.5,50,50,0,"l"
39,"georgeFloyd","RBG",116,51,1,0.51,0.317808219178082,0.192191780821918,0.192191780821918,1,71,45.5,0,86,1,"al"
39,"georgeFloyd","trumpFraud",166,92,1,0.92,0.454794520547945,0.465205479452055,0.465205479452055,1,73,33.5,0,97,1,"al"
39,"kobe","covid",44,10,1,0.1,0.120547945205479,-0.0205479452054795,0.0205479452054795,0,65,85.5,0,95,0,"bl"
39,"kobe","firstStim",60,29,1,0.29,0.164383561643836,0.125616438356164,0.125616438356164,1,60,90,50,50,0,"bl"
39,"kobe","RBG",235,86,1,0.86,0.643835616438356,0.216164383561644,0.216164383561644,1,54.5,70,0,86,1,"l"
39,"RBG","presBiden",51,30,1,0.3,0.13972602739726,0.16027397260274,0.16027397260274,1,67.5,45,40,47.5,0,"al"
39,"soleimani","BLM",148,30,1,0.3,0.405479452054795,-0.105479452054795,0.105479452054795,0,58,30.5,55.5,45,1,"l"
39,"soleimani","covid",67,8,1,0.08,0.183561643835616,-0.103561643835616,0.103561643835616,0,60.5,50.5,25,70,0,"bl"
4,"covid","BLM",82,25,1,0.25,0.224657534246575,0.0253424657534247,0.0253424657534247,1,100,50,12.5,62.5,0,"l"
4,"covid","presBiden",241,80,1,0.8,0.66027397260274,0.13972602739726,0.13972602739726,1,100,100,12.5,87.5,1,"l"
4,"firstStim","georgeFloyd",59,10,1,0.1,0.161643835616438,-0.0616438356164384,0.0616438356164384,1,82.5,87.5,50,50,0,"l"
4,"georgeFloyd","RBG",116,25,1,0.25,0.317808219178082,-0.0678082191780822,0.0678082191780822,1,72.5,37.5,0,60,1,"al"
4,"georgeFloyd","trumpFraud",166,60,1,0.6,0.454794520547945,0.145205479452055,0.145205479452055,1,100,62.5,35,57.5,1,"al"
4,"kobe","covid",44,40,1,0.4,0.120547945205479,0.279452054794521,0.279452054794521,0,82.5,100,12.5,72.5,0,"bl"
4,"kobe","firstStim",60,35,1,0.35,0.164383561643836,0.185616438356164,0.185616438356164,0,65,100,50,35,0,"bl"
4,"kobe","RBG",235,35,1,0.35,0.643835616438356,-0.293835616438356,0.293835616438356,0,55,50,0,45,1,"l"
4,"RBG","presBiden",51,65,1,0.65,0.13972602739726,0.51027397260274,0.51027397260274,1,72.5,50,0,60,0,"al"
4,"soleimani","BLM",148,30,0,0.3,0.405479452054795,-0.105479452054795,0.105479452054795,NA,50,0,0,25,1,"l"
4,"soleimani","covid",67,40,0,0.4,0.183561643835616,0.216438356164384,0.216438356164384,NA,50,50,12.5,37.5,0,"bl"
40,"covid","BLM",82,57,1,0.57,0.224657534246575,0.345342465753425,0.345342465753425,1,100,50,50,50,0,"l"
40,"covid","presBiden",241,89,1,0.89,0.66027397260274,0.22972602739726,0.22972602739726,1,100,70,0,100,1,"l"
40,"firstStim","georgeFloyd",59,28,1,0.28,0.161643835616438,0.118356164383562,0.118356164383562,1,93,40.5,50,50,0,"l"
40,"georgeFloyd","RBG",116,31,1,0.31,0.317808219178082,-0.00780821917808222,0.00780821917808222,1,90.5,0,0,95.5,1,"al"
