"subject","pair","event1","event2","actualDist","value","bothMem","respProp","actProp","propDiff","propAbsDiff","shortFactor","lockdownFactor","event1_month","event2_month","eventDiff","pairOrder","avgMem","avgSurp","avgPos","avgNeg","covidFactor"
111,"soleimani covid","soleimani","covid",67,67,1,0.67,0.183561643835616,0.486438356164384,0.486438356164384,0,"bl",4,3,-1,0,90.5,39,37,49.5,"bc"
112,"covid BLM","covid","BLM",82,33,1,0.33,0.224657534246575,0.105342465753425,0.105342465753425,0,"l",3,6,3,1,68.5,36.5,32,44,"ac"
112,"covid presBiden","covid","presBiden",241,6,1,0.06,0.66027397260274,-0.60027397260274,0.60027397260274,1,"l",3,2,-1,0,64.5,41.5,24.5,41,NA
112,"firstStim georgeFloyd","firstStim","georgeFloyd",59,28,1,0.28,0.161643835616438,0.118356164383562,0.118356164383562,0,"l",5,5,0,1,53.5,47,47.5,47,"ac"
112,"georgeFloyd RBG","georgeFloyd","RBG",116,28,1,0.28,0.317808219178082,-0.0378082191780822,0.0378082191780822,1,"al",5,3,-2,0,65,21,0,71.5,NA
112,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,63,1,0.63,0.454794520547945,0.175205479452055,0.175205479452055,1,"al",5,2,-3,0,76,9.5,0,71.5,NA
112,"kobe covid","kobe","covid",44,62,1,0.62,0.120547945205479,0.499452054794521,0.499452054794521,0,"bl",8,3,-5,0,67.5,82,2.5,76.5,"bc"
112,"kobe firstStim","kobe","firstStim",60,21,1,0.21,0.164383561643836,0.0456164383561644,0.0456164383561644,0,"bl",8,5,-3,0,39.5,89.5,50,37,"bc"
112,"kobe RBG","kobe","RBG",235,26,1,0.26,0.643835616438356,-0.383835616438356,0.383835616438356,1,"l",8,3,-5,0,51,63.5,2.5,61.5,NA
112,"RBG presBiden","RBG","presBiden",51,36,1,0.36,0.13972602739726,0.22027397260274,0.22027397260274,0,"al",3,2,-1,0,48,23,24.5,26,"ac"
112,"soleimani BLM","soleimani","BLM",148,75,1,0.75,0.405479452054795,0.344520547945205,0.344520547945205,1,"l",1,6,5,1,64,50,32,3,NA
112,"soleimani covid","soleimani","covid",67,5,1,0.05,0.183561643835616,-0.133561643835616,0.133561643835616,0,"bl",1,3,2,1,75.5,77.5,0,41,"bc"
113,"covid BLM","covid","BLM",82,16,1,0.16,0.224657534246575,-0.0646575342465753,0.0646575342465753,0,"l",4,6,2,1,78,35.5,18.5,75,"ac"
113,"covid presBiden","covid","presBiden",241,69,1,0.69,0.66027397260274,0.0297260273972603,0.0297260273972603,1,"l",4,11,7,1,67.5,58.5,36,50.5,NA
113,"firstStim georgeFloyd","firstStim","georgeFloyd",59,15,1,0.15,0.161643835616438,-0.0116438356164384,0.0116438356164384,0,"l",6,5,-1,0,44.5,13,21.5,50,"ac"
113,"georgeFloyd RBG","georgeFloyd","RBG",116,35,1,0.35,0.317808219178082,0.0321917808219178,0.0321917808219178,1,"al",5,7,2,1,59.5,21,6.5,66.5,NA
113,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,44,1,0.44,0.454794520547945,-0.0147945205479452,0.0147945205479452,1,"al",5,11,6,1,74,14,0,91,NA
113,"kobe covid","kobe","covid",44,61,1,0.61,0.120547945205479,0.489452054794521,0.489452054794521,0,"bl",7,4,-3,0,67,66,0,84,"bc"
113,"kobe firstStim","kobe","firstStim",60,15,1,0.15,0.164383561643836,-0.0143835616438356,0.0143835616438356,0,"bl",7,6,-1,0,34.5,38,21.5,41.5,"bc"
113,"kobe RBG","kobe","RBG",235,33,1,0.33,0.643835616438356,-0.313835616438356,0.313835616438356,1,"l",7,7,0,1,49.5,46,6.5,58,NA
113,"RBG presBiden","RBG","presBiden",51,37,1,0.37,0.13972602739726,0.23027397260274,0.23027397260274,0,"al",7,11,4,1,50,38.5,42.5,24.5,"ac"
113,"soleimani BLM","soleimani","BLM",148,23,1,0.23,0.405479452054795,-0.175479452054795,0.175479452054795,1,"l",8,6,-2,0,50,15,18.5,49,NA
113,"soleimani covid","soleimani","covid",67,42,1,0.42,0.183561643835616,0.236438356164384,0.236438356164384,0,"bl",8,4,-4,0,42,38.5,0,64,"bc"
114,"covid BLM","covid","BLM",82,100,1,1,0.224657534246575,0.775342465753425,0.775342465753425,0,"l",1,6,5,1,81.5,50,50,50,"ac"
114,"covid presBiden","covid","presBiden",241,100,1,1,0.66027397260274,0.33972602739726,0.33972602739726,1,"l",1,11,10,1,100,50,50,50,NA
114,"firstStim georgeFloyd","firstStim","georgeFloyd",59,0,0,0,0.161643835616438,-0.161643835616438,0.161643835616438,0,"l",NA,5,NA,NA,50,41,0,50,"ac"
114,"georgeFloyd RBG","georgeFloyd","RBG",116,0,0,0,0.317808219178082,-0.317808219178082,0.317808219178082,1,"al",5,NA,NA,NA,50,41,0,50,NA
114,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,0,1,0,0.454794520547945,-0.454794520547945,0.454794520547945,1,"al",5,11,6,1,100,91,0,87,NA
114,"kobe covid","kobe","covid",44,0,1,0,0.120547945205479,-0.120547945205479,0.120547945205479,0,"bl",1,1,0,1,100,100,0,100,"bc"
114,"kobe firstStim","kobe","firstStim",60,0,0,0,0.164383561643836,-0.164383561643836,0.164383561643836,0,"bl",1,NA,NA,NA,50,50,0,50,"bc"
114,"kobe RBG","kobe","RBG",235,100,0,1,0.643835616438356,0.356164383561644,0.356164383561644,1,"l",1,NA,NA,NA,50,50,0,50,NA
114,"RBG presBiden","RBG","presBiden",51,0,0,0,0.13972602739726,-0.13972602739726,0.13972602739726,0,"al",NA,11,NA,NA,50,0,50,0,"ac"
114,"soleimani BLM","soleimani","BLM",148,100,0,1,0.405479452054795,0.594520547945205,0.594520547945205,1,"l",NA,6,NA,NA,31.5,0,50,0,NA
114,"soleimani covid","soleimani","covid",67,100,0,1,0.183561643835616,0.816438356164384,0.816438356164384,0,"bl",NA,1,NA,NA,50,50,0,50,"bc"
115,"covid BLM","covid","BLM",82,33,1,0.33,0.224657534246575,0.105342465753425,0.105342465753425,0,"l",3,6,3,1,70,35.5,0,47,"ac"
115,"covid presBiden","covid","presBiden",241,60,1,0.6,0.66027397260274,-0.0602739726027397,0.0602739726027397,1,"l",3,11,8,1,92.5,35.5,20,47,NA
115,"firstStim georgeFloyd","firstStim","georgeFloyd",59,41,1,0.41,0.161643835616438,0.248356164383562,0.248356164383562,0,"l",5,6,1,1,80.5,25,29,50.5,"ac"
115,"georgeFloyd RBG","georgeFloyd","RBG",116,71,1,0.71,0.317808219178082,0.392191780821918,0.392191780821918,1,"al",6,9,3,1,97.5,42.5,0,60,NA
115,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,45,1,0.45,0.454794520547945,-0.00479452054794521,0.00479452054794521,1,"al",6,11,5,1,67,23.5,0,62.5,NA
115,"kobe covid","kobe","covid",44,68,1,0.68,0.120547945205479,0.559452054794521,0.559452054794521,0,"bl",3,3,0,1,95,84,0,97,"bc"
115,"kobe firstStim","kobe","firstStim",60,63,1,0.63,0.164383561643836,0.465616438356164,0.465616438356164,0,"bl",3,5,2,1,83,52.5,29,50.5,"bc"
115,"kobe RBG","kobe","RBG",235,59,1,0.59,0.643835616438356,-0.0538356164383562,0.0538356164383562,1,"l",3,9,6,1,100,70,0,60,NA
115,"RBG presBiden","RBG","presBiden",51,35,1,0.35,0.13972602739726,0.21027397260274,0.21027397260274,0,"al",9,11,2,1,97.5,21.5,20,10,"ac"
115,"soleimani BLM","soleimani","BLM",148,50,0,0.5,0.405479452054795,0.0945205479452055,0.0945205479452055,1,"l",NA,6,NA,NA,25,1.5,0,0,NA
115,"soleimani covid","soleimani","covid",67,50,0,0.5,0.183561643835616,0.316438356164384,0.316438356164384,0,"bl",NA,3,NA,NA,45,34,0,47,"bc"
116,"covid BLM","covid","BLM",82,40,1,0.4,0.224657534246575,0.175342465753425,0.175342465753425,0,"l",3,6,3,1,100,70,0,100,"ac"
116,"covid presBiden","covid","presBiden",241,80,1,0.8,0.66027397260274,0.13972602739726,0.13972602739726,1,"l",3,11,8,1,100,80,0,100,NA
116,"firstStim georgeFloyd","firstStim","georgeFloyd",59,75,1,0.75,0.161643835616438,0.588356164383562,0.588356164383562,0,"l",12,5,-7,0,90,15,40,50,"ac"
116,"georgeFloyd RBG","georgeFloyd","RBG",116,40,1,0.4,0.317808219178082,0.0821917808219178,0.0821917808219178,1,"al",5,9,4,1,100,15,0,50,NA
116,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,75,1,0.75,0.454794520547945,0.295205479452055,0.295205479452055,1,"al",5,11,6,1,100,15,45,50,NA
116,"kobe covid","kobe","covid",44,55,1,0.55,0.120547945205479,0.429452054794521,0.429452054794521,0,"bl",1,3,2,1,100,100,0,100,"bc"
116,"kobe firstStim","kobe","firstStim",60,20,1,0.2,0.164383561643836,0.0356164383561644,0.0356164383561644,0,"bl",1,12,11,1,90,50,40,50,"bc"
116,"kobe RBG","kobe","RBG",235,61,1,0.61,0.643835616438356,-0.0338356164383562,0.0338356164383562,1,"l",1,9,8,1,100,50,0,50,NA
116,"RBG presBiden","RBG","presBiden",51,70,1,0.7,0.13972602739726,0.56027397260274,0.56027397260274,0,"al",9,11,2,1,100,30,0,50,"ac"
116,"soleimani BLM","soleimani","BLM",148,60,1,0.6,0.405479452054795,0.194520547945205,0.194520547945205,1,"l",1,6,5,1,85,60,0,100,NA
116,"soleimani covid","soleimani","covid",67,65,1,0.65,0.183561643835616,0.466438356164384,0.466438356164384,0,"bl",1,3,2,1,85,90,0,100,"bc"
117,"covid BLM","covid","BLM",82,55,1,0.55,0.224657534246575,0.325342465753425,0.325342465753425,0,"l",5,8,3,1,85,80,47.5,30,"ac"
117,"covid presBiden","covid","presBiden",241,70,1,0.7,0.66027397260274,0.0397260273972603,0.0397260273972603,1,"l",5,11,6,1,92.5,75,52.5,25,NA
117,"firstStim georgeFloyd","firstStim","georgeFloyd",59,25,1,0.25,0.161643835616438,0.0883561643835616,0.0883561643835616,0,"l",5,7,2,1,67.5,72.5,40,50,"ac"
117,"georgeFloyd RBG","georgeFloyd","RBG",116,20,1,0.2,0.317808219178082,-0.117808219178082,0.117808219178082,1,"al",7,9,2,1,87.5,62.5,0,100,NA
117,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,30,1,0.3,0.454794520547945,-0.154794520547945,0.154794520547945,1,"al",7,11,4,1,92.5,97.5,0,100,NA
117,"kobe covid","kobe","covid",44,20,1,0.2,0.120547945205479,0.0794520547945206,0.0794520547945206,0,"bl",9,5,-4,0,80,100,2.5,75,"bc"
117,"kobe firstStim","kobe","firstStim",60,30,1,0.3,0.164383561643836,0.135616438356164,0.135616438356164,0,"bl",9,5,-4,0,60,75,40,50,"bc"
117,"kobe RBG","kobe","RBG",235,30,1,0.3,0.643835616438356,-0.343835616438356,0.343835616438356,1,"l",9,9,0,1,80,65,0,100,NA
117,"RBG presBiden","RBG","presBiden",51,10,1,0.1,0.13972602739726,-0.0397260273972603,0.0397260273972603,0,"al",9,11,2,1,92.5,40,50,50,"ac"
117,"soleimani BLM","soleimani","BLM",148,10,0,0.1,0.405479452054795,-0.305479452054795,0.305479452054795,1,"l",NA,8,NA,NA,40,30,45,5,NA
117,"soleimani covid","soleimani","covid",67,20,0,0.2,0.183561643835616,0.0164383561643836,0.0164383561643836,0,"bl",NA,5,NA,NA,45,50,2.5,25,"bc"
118,"covid BLM","covid","BLM",82,63,1,0.63,0.224657534246575,0.405342465753425,0.405342465753425,0,"l",3,5,2,1,87.5,68.5,0,50,"ac"
118,"covid presBiden","covid","presBiden",241,97,1,0.97,0.66027397260274,0.30972602739726,0.30972602739726,1,"l",3,1,-2,0,100,59,13,50,NA
118,"firstStim georgeFloyd","firstStim","georgeFloyd",59,40,1,0.4,0.161643835616438,0.238356164383562,0.238356164383562,0,"l",12,4,-8,0,100,86.5,42.5,67.5,"ac"
118,"georgeFloyd RBG","georgeFloyd","RBG",116,66,0,0.66,0.317808219178082,0.342191780821918,0.342191780821918,1,"al",4,NA,NA,NA,50,45.5,0,50,NA
118,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,81,1,0.81,0.454794520547945,0.355205479452055,0.355205479452055,1,"al",4,1,-3,0,100,53,0,54,NA
118,"kobe covid","kobe","covid",44,9,1,0.09,0.120547945205479,-0.0305479452054795,0.0305479452054795,0,"bl",1,3,2,1,100,100,0,100,"bc"
118,"kobe firstStim","kobe","firstStim",60,100,1,1,0.164383561643836,0.835616438356164,0.835616438356164,0,"bl",1,12,11,1,100,91,42.5,67.5,"bc"
118,"kobe RBG","kobe","RBG",235,61,0,0.61,0.643835616438356,-0.0338356164383562,0.0338356164383562,1,"l",1,NA,NA,NA,50,50,0,50,NA
118,"RBG presBiden","RBG","presBiden",51,80,0,0.8,0.13972602739726,0.66027397260274,0.66027397260274,0,"al",NA,1,NA,NA,50,9,13,0,"ac"
118,"soleimani BLM","soleimani","BLM",148,60,0,0.6,0.405479452054795,0.194520547945205,0.194520547945205,1,"l",NA,5,NA,NA,37.5,18.5,0,0,NA
118,"soleimani covid","soleimani","covid",67,39,0,0.39,0.183561643835616,0.206438356164384,0.206438356164384,0,"bl",NA,3,NA,NA,50,50,0,50,"bc"
119,"covid BLM","covid","BLM",82,34,1,0.34,0.224657534246575,0.115342465753425,0.115342465753425,0,"l",11,3,-8,0,100,14,48,52.5,"ac"
119,"covid presBiden","covid","presBiden",241,100,1,1,0.66027397260274,0.33972602739726,0.33972602739726,1,"l",11,11,0,1,100,10,50.5,35.5,NA
119,"firstStim georgeFloyd","firstStim","georgeFloyd",59,21,1,0.21,0.161643835616438,0.0483561643835616,0.0483561643835616,0,"l",3,2,-1,0,100,51.5,50,50,"ac"
119,"georgeFloyd RBG","georgeFloyd","RBG",116,87,1,0.87,0.317808219178082,0.552191780821918,0.552191780821918,1,"al",2,6,4,1,100,45,0,93,NA
119,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,32,1,0.32,0.454794520547945,-0.134794520547945,0.134794520547945,1,"al",2,12,10,1,100,17.5,0,82,NA
119,"kobe covid","kobe","covid",44,85,1,0.85,0.120547945205479,0.72945205479452,0.72945205479452,0,"bl",8,11,3,1,100,52,8.5,82,"bc"
119,"kobe firstStim","kobe","firstStim",60,100,1,1,0.164383561643836,0.835616438356164,0.835616438356164,0,"bl",8,3,-5,0,100,96,50,50,"bc"
119,"kobe RBG","kobe","RBG",235,50,1,0.5,0.643835616438356,-0.143835616438356,0.143835616438356,1,"l",8,6,-2,0,100,89.5,0,93,NA
119,"RBG presBiden","RBG","presBiden",51,89,1,0.89,0.13972602739726,0.75027397260274,0.75027397260274,0,"al",6,11,5,1,100,47.5,42,46.5,"ac"
119,"soleimani BLM","soleimani","BLM",148,40,1,0.4,0.405479452054795,-0.0054794520547945,0.0054794520547945,1,"l",8,3,-5,0,70,19,39.5,50.5,NA
119,"soleimani covid","soleimani","covid",67,32,1,0.32,0.183561643835616,0.136438356164384,0.136438356164384,0,"bl",8,11,3,1,70,9,8.5,62,"bc"
12,"covid BLM","covid","BLM",82,38,1,0.38,0.224657534246575,0.155342465753425,0.155342465753425,0,"l",4,3,-1,0,52.5,34,7,42,"ac"
12,"covid presBiden","covid","presBiden",241,84,1,0.84,0.66027397260274,0.17972602739726,0.17972602739726,1,"l",4,11,7,1,72.5,43,45,39,NA
12,"firstStim georgeFloyd","firstStim","georgeFloyd",59,29,1,0.29,0.161643835616438,0.128356164383562,0.128356164383562,0,"l",2,5,3,1,37,9.5,43.5,30.5,"ac"
12,"georgeFloyd RBG","georgeFloyd","RBG",116,79,1,0.79,0.317808219178082,0.472191780821918,0.472191780821918,1,"al",5,9,4,1,37.5,8.5,1.5,53,NA
12,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,76,1,0.76,0.454794520547945,0.305205479452055,0.305205479452055,1,"al",5,11,6,1,62.5,5.5,0,78,NA
12,"kobe covid","kobe","covid",44,24,1,0.24,0.120547945205479,0.119452054794521,0.119452054794521,0,"bl",3,4,1,1,25.5,61,2,42,"bc"
12,"kobe firstStim","kobe","firstStim",60,59,1,0.59,0.164383561643836,0.425616438356164,0.425616438356164,0,"bl",3,2,-1,0,27.5,35,44,3.5,"bc"
12,"kobe RBG","kobe","RBG",235,67,1,0.67,0.643835616438356,0.0261643835616439,0.0261643835616439,1,"l",3,9,6,1,28,34,2,26,NA
12,"RBG presBiden","RBG","presBiden",51,16,1,0.16,0.13972602739726,0.0202739726027397,0.0202739726027397,0,"al",9,11,2,1,75,16,45,23,"ac"
12,"soleimani BLM","soleimani","BLM",148,49,1,0.49,0.405479452054795,0.0845205479452055,0.0845205479452055,1,"l",5,3,-2,0,32,2.5,5.5,4.5,NA
12,"soleimani covid","soleimani","covid",67,59,1,0.59,0.183561643835616,0.406438356164384,0.406438356164384,0,"bl",5,4,-1,0,24.5,32.5,1.5,39.5,"bc"
120,"covid BLM","covid","BLM",82,29,1,0.29,0.224657534246575,0.0653424657534246,0.0653424657534246,0,"l",3,5,2,1,90.5,78.5,50,25,"ac"
120,"covid presBiden","covid","presBiden",241,80,1,0.8,0.66027397260274,0.13972602739726,0.13972602739726,1,"l",3,11,8,1,85.5,76,50,50,NA
120,"firstStim georgeFloyd","firstStim","georgeFloyd",59,15,1,0.15,0.161643835616438,-0.0116438356164384,0.0116438356164384,0,"l",5,5,0,1,83,81.5,45,40,"ac"
120,"georgeFloyd RBG","georgeFloyd","RBG",116,100,1,1,0.317808219178082,0.682191780821918,0.682191780821918,1,"al",5,2,-3,0,78,44,25,65,NA
120,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,100,1,1,0.454794520547945,0.545205479452055,0.545205479452055,1,"al",5,11,6,1,82.5,40,0,74,NA
120,"kobe covid","kobe","covid",44,33,1,0.33,0.120547945205479,0.209452054794521,0.209452054794521,0,"bl",1,3,2,1,96,96,25,50,"bc"
120,"kobe firstStim","kobe","firstStim",60,100,1,1,0.164383561643836,0.835616438356164,0.835616438356164,0,"bl",1,5,4,1,88,91.5,45,25,"bc"
120,"kobe RBG","kobe","RBG",235,100,1,1,0.643835616438356,0.356164383561644,0.356164383561644,1,"l",1,2,1,1,83,54,25,50,NA
120,"RBG presBiden","RBG","presBiden",51,50,1,0.5,0.13972602739726,0.36027397260274,0.36027397260274,0,"al",2,11,9,1,72.5,34,50,50,"ac"
120,"soleimani BLM","soleimani","BLM",148,50,0,0.5,0.405479452054795,0.0945205479452055,0.0945205479452055,1,"l",NA,5,NA,NA,44.5,32.5,25,0,NA
120,"soleimani covid","soleimani","covid",67,50,0,0.5,0.183561643835616,0.316438356164384,0.316438356164384,0,"bl",NA,3,NA,NA,46,46,25,25,"bc"
121,"covid BLM","covid","BLM",82,71,1,0.71,0.224657534246575,0.485342465753425,0.485342465753425,0,"l",4,8,4,1,100,66.5,0,94,"ac"
121,"covid presBiden","covid","presBiden",241,20,1,0.2,0.66027397260274,-0.46027397260274,0.46027397260274,1,"l",4,2,-2,0,100,52,0,100,NA
121,"firstStim georgeFloyd","firstStim","georgeFloyd",59,26,1,0.26,0.161643835616438,0.0983561643835617,0.0983561643835617,0,"l",6,7,1,1,100,68.5,50,40,"ac"
121,"georgeFloyd RBG","georgeFloyd","RBG",116,67,0,0.67,0.317808219178082,0.352191780821918,0.352191780821918,1,"al",7,NA,NA,NA,50,18.5,0,40,NA
121,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,40,1,0.4,0.454794520547945,-0.0547945205479452,0.0547945205479452,1,"al",7,4,-3,0,100,28.5,10.5,85,NA
121,"kobe covid","kobe","covid",44,29,1,0.29,0.120547945205479,0.169452054794521,0.169452054794521,0,"bl",5,4,-1,0,100,92,0,93.5,"bc"
121,"kobe firstStim","kobe","firstStim",60,35,1,0.35,0.164383561643836,0.185616438356164,0.185616438356164,0,"bl",5,6,1,1,100,100,50,43.5,"bc"
121,"kobe RBG","kobe","RBG",235,35,0,0.35,0.643835616438356,-0.293835616438356,0.293835616438356,1,"l",5,NA,NA,NA,50,50,0,43.5,NA
121,"RBG presBiden","RBG","presBiden",51,35,0,0.35,0.13972602739726,0.21027397260274,0.21027397260274,0,"al",NA,2,NA,NA,50,10,0,50,"ac"
121,"soleimani BLM","soleimani","BLM",148,34,1,0.34,0.405479452054795,-0.0654794520547945,0.0654794520547945,1,"l",2,8,6,1,90,51.5,0,81,NA
121,"soleimani covid","soleimani","covid",67,74,1,0.74,0.183561643835616,0.556438356164384,0.556438356164384,0,"bl",2,4,2,1,90,69,0,87,"bc"
122,"covid BLM","covid","BLM",82,60,1,0.6,0.224657534246575,0.375342465753425,0.375342465753425,0,"l",3,6,3,1,100,46.5,0.5,100,"ac"
122,"covid presBiden","covid","presBiden",241,11,1,0.11,0.66027397260274,-0.55027397260274,0.55027397260274,1,"l",3,12,9,1,100,45,50,50,NA
122,"firstStim georgeFloyd","firstStim","georgeFloyd",59,34,1,0.34,0.161643835616438,0.178356164383562,0.178356164383562,0,"l",3,5,2,1,100,90.5,50,50,"ac"
122,"georgeFloyd RBG","georgeFloyd","RBG",116,38,1,0.38,0.317808219178082,0.0621917808219178,0.0621917808219178,1,"al",5,7,2,1,78,43,0,100,NA
122,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,20,1,0.2,0.454794520547945,-0.254794520547945,0.254794520547945,1,"al",5,11,6,1,100,78,0.5,100,NA
122,"kobe covid","kobe","covid",44,40,1,0.4,0.120547945205479,0.279452054794521,0.279452054794521,0,"bl",8,3,-5,0,100,94.5,0,100,"bc"
122,"kobe firstStim","kobe","firstStim",60,38,1,0.38,0.164383561643836,0.215616438356164,0.215616438356164,0,"bl",8,3,-5,0,100,100,50,50,"bc"
122,"kobe RBG","kobe","RBG",235,59,1,0.59,0.643835616438356,-0.0538356164383562,0.0538356164383562,1,"l",8,7,-1,0,78,52.5,0,100,NA
122,"RBG presBiden","RBG","presBiden",51,77,1,0.77,0.13972602739726,0.63027397260274,0.63027397260274,0,"al",7,12,5,1,78,3,50,50,"ac"
122,"soleimani BLM","soleimani","BLM",148,62,1,0.62,0.405479452054795,0.214520547945205,0.214520547945205,1,"l",4,6,2,1,100,35,5,84.5,NA
122,"soleimani covid","soleimani","covid",67,68,1,0.68,0.183561643835616,0.496438356164384,0.496438356164384,0,"bl",4,3,-1,0,100,77.5,4.5,84.5,"bc"
123,"covid BLM","covid","BLM",82,18,1,0.18,0.224657534246575,-0.0446575342465753,0.0446575342465753,0,"l",11,7,-4,0,87.5,59,1,95,"ac"
123,"covid presBiden","covid","presBiden",241,11,1,0.11,0.66027397260274,-0.55027397260274,0.55027397260274,1,"l",11,11,0,1,97.5,95,0.5,97,NA
123,"firstStim georgeFloyd","firstStim","georgeFloyd",59,36,1,0.36,0.161643835616438,0.198356164383562,0.198356164383562,0,"l",2,6,4,1,85,72.5,40,66,"ac"
123,"georgeFloyd RBG","georgeFloyd","RBG",116,38,1,0.38,0.317808219178082,0.0621917808219178,0.0621917808219178,1,"al",6,9,3,1,92.5,67.5,0.5,72.5,NA
123,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,42,1,0.42,0.454794520547945,-0.0347945205479452,0.0347945205479452,1,"al",6,11,5,1,92.5,92.5,0.5,90.5,NA
123,"kobe covid","kobe","covid",44,83,1,0.83,0.120547945205479,0.70945205479452,0.70945205479452,0,"bl",7,11,4,1,60,96.5,1,95.5,"bc"
123,"kobe firstStim","kobe","firstStim",60,71,1,0.71,0.164383561643836,0.545616438356164,0.545616438356164,0,"bl",7,2,-5,0,50,72.5,40.5,67,"bc"
123,"kobe RBG","kobe","RBG",235,81,1,0.81,0.643835616438356,0.166164383561644,0.166164383561644,1,"l",7,9,2,1,57.5,67.5,1,73.5,NA
123,"RBG presBiden","RBG","presBiden",51,44,1,0.44,0.13972602739726,0.30027397260274,0.30027397260274,0,"al",9,11,2,1,95,66,0.5,75,"ac"
123,"soleimani BLM","soleimani","BLM",148,51,1,0.51,0.405479452054795,0.104520547945205,0.104520547945205,1,"l",2,7,5,1,45,15,1,48.5,NA
123,"soleimani covid","soleimani","covid",67,63,1,0.63,0.183561643835616,0.446438356164384,0.446438356164384,0,"bl",2,11,9,1,52.5,54,1,47.5,"bc"
124,"covid BLM","covid","BLM",82,35,1,0.35,0.224657534246575,0.125342465753425,0.125342465753425,0,"l",3,6,3,1,100,50,0,65,"ac"
124,"covid presBiden","covid","presBiden",241,25,1,0.25,0.66027397260274,-0.41027397260274,0.41027397260274,1,"l",3,11,8,1,100,60,0,40,NA
124,"firstStim georgeFloyd","firstStim","georgeFloyd",59,40,1,0.4,0.161643835616438,0.238356164383562,0.238356164383562,0,"l",5,6,1,1,90,30,25,20,"ac"
124,"georgeFloyd RBG","georgeFloyd","RBG",116,60,1,0.6,0.317808219178082,0.282191780821918,0.282191780821918,1,"al",6,8,2,1,87.5,5,0,32.5,NA
124,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,75,1,0.75,0.454794520547945,0.295205479452055,0.295205479452055,1,"al",6,12,6,1,100,0,0,45,NA
124,"kobe covid","kobe","covid",44,30,1,0.3,0.120547945205479,0.179452054794521,0.179452054794521,0,"bl",1,3,2,1,100,85,0,72.5,"bc"
124,"kobe firstStim","kobe","firstStim",60,40,1,0.4,0.164383561643836,0.235616438356164,0.235616438356164,0,"bl",1,5,4,1,90,70,25,32.5,"bc"
124,"kobe RBG","kobe","RBG",235,80,1,0.8,0.643835616438356,0.156164383561644,0.156164383561644,1,"l",1,8,7,1,87.5,45,0,45,NA
124,"RBG presBiden","RBG","presBiden",51,20,1,0.2,0.13972602739726,0.0602739726027397,0.0602739726027397,0,"al",8,11,3,1,87.5,20,0,12.5,"ac"
